84363
965	55607	0
970	72554	0
970	4083	0
973	40008	0
973	45914	0
975	53384	0
975	52426	0
975	59577	0
976	14131	0
976	19828	0
976	37852	0
976	42973	0
977	63099	0
995	79494	0
1000	3635	0
1000	28996	0
1005	21248	0
1005	67841	0
1005	78658	0
1005	16128	0
1005	41244	0
1005	66047	0
1008	6690	0
1008	51932	0
1013	30746	0
1013	47918	0
1021	47320	0
1021	39289	0
1037	80910	0
1045	48154	0
1045	32885	0
1054	9863	0
1054	74375	0
1054	26854	0
1054	78068	0
1054	17653	0
1054	76634	0
1054	77209	0
1054	2987	0
1054	56263	0
1054	70115	0
1063	30103	0
1067	78886	0
1067	73649	0
1067	9586	0
1067	53203	0
1067	34003	0
1067	32405	0
1067	31218	0
1069	68321	0
1069	81669	0
1069	34386	0
1075	35431	0
1075	5653	0
1075	24949	0
1075	80347	0
1080	43074	0
1080	65252	0
1080	52317	0
1091	70592	0
1091	38780	0
1091	901	0
1091	46837	0
1091	55407	0
1094	80970	0
1094	78411	0
1094	172	0
1094	21805	0
1094	58989	0
1094	59455	0
1099	71904	0
1099	62113	0
1099	12770	0
1099	81965	0
1099	42830	0
1099	20527	0
1099	70321	0
1099	31478	0
1100	4196	0
1102	79672	0
1102	46066	0
1123	26336	0
1123	29799	0
1123	79594	0
1123	14072	0
1123	71353	0
1123	44765	0
1123	21949	0
1132	69544	0
1132	14529	0
1132	31581	0
1132	35567	0
1140	48383	0
1147	44017	0
1147	74181	0
1151	71633	0
1155	8854	0
1160	76362	0
1160	2620	0
1168	53383	0
1170	23224	0
1170	4113	0
1170	8273	0
1170	72502	0
1177	50681	0
1177	22733	0
1177	78935	0
1180	47491	0
1180	52746	0
1180	56586	0
1180	64278	0
1180	73881	0
1180	17194	0
1180	8241	0
1180	827	0
1180	76617	0
1180	27995	0
1180	53342	0
1180	4969	0
1180	14579	0
1181	79984	0
1184	43729	0
1184	26804	0
1184	13625	0
1186	15808	0
1186	19620	0
1186	76939	0
1186	15440	0
1186	17526	0
1186	20633	0
1192	66120	0
1194	5882	0
1194	38732	0
1195	75009	0
1195	47236	0
1195	5510	0
1195	71558	0
1195	41995	0
1195	61325	0
1195	46744	0
1195	51107	0
1195	66863	0
1195	5807	0
1195	48051	0
1195	81590	0
1195	1719	0
1195	62665	0
1195	65101	0
1195	64987	0
1195	60525	0
1195	51828	0
1196	7750	0
1200	26236	0
1208	47866	0
1208	3956	0
1213	12664	0
1217	8252	0
1217	10885	0
1231	6290	0
1231	21643	0
1233	8243	0
1234	65740	0
1235	59929	0
1235	45812	0
1249	11650	0
1249	65731	0
1249	7652	0
1249	64134	0
1249	5159	0
1249	13969	0
1249	19868	0
1249	65727	0
1251	28763	0
1255	28870	0
1270	3555	0
1270	71282	0
1274	29802	0
1274	13964	0
1274	42260	0
1274	56410	0
1277	11705	0
1287	29953	0
1302	81922	0
1302	30337	0
1302	55560	0
1302	79240	0
1302	37515	0
1302	46860	0
1302	78601	0
1302	22158	0
1302	62478	0
1302	6930	0
1302	36751	0
1302	17563	0
1302	36383	0
1302	45087	0
1302	60453	0
1302	45738	0
1302	16430	0
1302	81078	0
1302	75191	0
1302	11450	0
1302	23998	0
1302	7359	0
1302	33475	0
1302	458	0
1302	21837	0
1302	57679	0
1302	31314	0
1302	57302	0
1302	26838	0
1302	25562	0
1302	81891	0
1302	20210	0
1302	77811	0
1302	38902	0
1302	63610	0
1303	39969	0
1303	45322	0
1303	70551	0
1307	19488	0
1313	29612	0
1313	76757	0
1315	32225	0
1315	45348	0
1315	76646	0
1315	14246	0
1315	57255	0
1315	10217	0
1315	15338	0
1315	4010	0
1315	63788	0
1315	56493	0
1315	36936	0
1315	35055	0
1315	3028	0
1315	58966	0
1315	14007	0
1315	71482	0
1315	64538	0
1315	23773	0
1315	57119	0
1318	56070	0
1318	16521	0
1318	20298	0
1318	5749	0
1318	46136	0
1318	77176	0
1322	9435	0
1322	41326	0
1323	43362	0
1323	36614	0
1323	14264	0
1335	73108	0
1339	22858	0
1339	14467	0
1340	19244	0
1340	2876	0
1340	14732	0
1350	1501	0
1350	66462	0
1362	13022	0
1363	30800	0
1363	57490	0
1363	80024	0
1363	9144	0
1363	23738	0
1363	28538	0
1363	9853	0
1364	53728	0
1364	19656	0
1364	2479	0
1364	68404	0
1364	71700	0
1364	2174	0
1364	44159	0
1365	39194	0
1366	80475	0
1366	75838	0
1370	28882	0
1370	11972	0
1370	37396	0
1371	46296	0
1371	39739	0
1371	71621	0
1371	54045	0
1380	69099	0
1382	35665	0
1382	11029	0
1383	39687	0
1383	59462	0
1383	54854	0
1383	79944	0
1383	22730	0
1383	42582	0
1384	72891	0
1389	23736	0
1389	33631	0
1394	63891	0
1394	61624	0
1394	4209	0
1398	22317	0
1409	59651	0
1409	34224	0
1409	10303	0
1409	54221	0
1409	3416	0
1409	38137	0
1409	6013	0
1419	75924	0
1422	82014	0
1424	44808	0
1424	48397	0
1424	19218	0
1424	45718	0
1424	32682	0
1424	66896	0
1424	47835	0
1424	45149	0
1424	67560	0
1424	8297	0
1428	70416	0
1428	56408	0
1428	51739	0
1428	44478	0
1433	46967	0
1439	40729	0
1439	52019	0
1439	26493	0
1439	22991	0
1445	43265	0
1445	80076	0
1454	69312	0
1454	43425	0
1454	66660	0
1454	62789	0
1454	66704	0
1454	50193	0
1454	53140	0
1454	2294	0
1454	61049	0
1454	42651	0
1457	31137	0
1457	7592	0
1457	47274	0
1457	24250	0
1457	55117	0
1459	15910	0
1459	57429	0
1459	6651	0
1459	42269	0
1467	5699	0
1467	41731	0
1467	30755	0
1467	54372	0
1467	4901	0
1467	62216	0
1467	43050	0
1467	71309	0
1467	22541	0
1467	44305	0
1467	3251	0
1467	63571	0
1467	78679	0
1467	33111	0
1467	81047	0
1467	82108	0
1467	8223	0
1474	50722	0
1474	42597	0
1474	71371	0
1474	42413	0
1474	81358	0
1474	38000	0
1474	70516	0
1474	18232	0
1474	2077	0
1476	49811	0
1476	30332	0
1477	66097	0
1478	4960	0
1478	66183	0
1478	53962	0
1478	75725	0
1478	59975	0
1486	74176	0
1488	40508	0
1488	23973	0
1491	72041	0
1494	25288	0
1494	73800	0
1494	67811	0
1501	5336	0
1501	669	0
1502	14064	0
1502	35467	0
1504	68116	0
1504	54077	0
1509	52708	0
1514	44384	0
1514	78114	0
1514	19179	0
1514	28500	0
1514	597	0
1514	78422	0
1514	78266	0
1519	32772	0
1519	78861	0
1519	59932	0
1519	35388	0
1519	78404	0
1519	56416	0
1519	7307	0
1519	46760	0
1519	4810	0
1519	66264	0
1519	41179	0
1519	78559	0
1519	62709	0
1519	74506	0
1519	46913	0
1519	48452	0
1519	73560	0
1519	32106	0
1519	68002	0
1519	12726	0
1519	44506	0
1519	34286	0
1519	3070	0
1520	79745	0
1520	27911	0
1520	42506	0
1520	59660	0
1520	68364	0
1520	10510	0
1520	17559	0
1520	72095	0
1520	5671	0
1520	57385	0
1520	71605	0
1520	67902	0
1520	47426	0
1520	64718	0
1520	38479	0
1520	32530	0
1520	57174	0
1520	20449	0
1520	31087	0
1520	53357	0
1520	10364	0
1520	25343	0
1522	71176	0
1522	35444	0
1522	49597	0
1522	40653	0
1522	10711	0
1533	3185	0
1533	5206	0
1536	57313	0
1536	27692	0
1536	15541	0
1542	76417	0
1542	58932	0
1542	66764	0
1542	51153	0
1542	43376	0
1545	32798	0
1545	6327	0
1547	66303	0
1547	16081	0
1547	58580	0
1547	53486	0
1547	25863	0
1548	79309	0
1548	18748	0
1548	45630	0
1549	17024	0
1549	21119	0
1549	9219	0
1549	31757	0
1549	1809	0
1549	17433	0
1549	19612	0
1549	5803	0
1549	81459	0
1549	51779	0
1549	42318	0
1549	42963	0
1549	47189	0
1549	38999	0
1549	71001	0
1549	59740	0
1549	36958	0
1549	47846	0
1549	65898	0
1549	1648	0
1549	8056	0
1549	81147	0
1549	28415	0
1553	2628	0
1553	42508	0
1560	17441	0
1560	6777	0
1560	12338	0
1560	58556	0
1564	33673	0
1566	28687	0
1569	67312	0
1570	69242	0
1579	18822	0
1581	58257	0
1581	59309	0
1581	29007	0
1583	42337	0
1583	69561	0
1586	5099	0
1590	32954	0
1594	9857	0
1594	77452	0
1613	37861	0
1613	63282	0
1631	4076	0
1631	8117	0
1631	64562	0
1631	21052	0
1633	5121	0
1634	66543	0
1634	66658	0
1634	25379	0
1639	64437	0
1639	1493	0
1646	54161	0
1646	50209	0
1646	31407	0
1646	67155	0
1646	53614	0
1646	50416	0
1649	181	0
1651	21919	0
1653	19497	0
1653	10067	0
1653	46357	0
1654	55672	0
1654	2465	0
1654	29674	0
1654	33450	0
1654	3166	0
1667	52437	0
1667	23646	0
1669	28000	0
1669	46409	0
1672	40377	0
1672	39203	0
1672	19739	0
1675	6717	0
1678	77729	0
1678	32961	0
1679	3645	0
1683	79498	0
1683	33419	0
1683	74766	0
1683	61326	0
1683	19599	0
1683	32403	0
1683	51351	0
1683	68642	0
1683	25380	0
1683	28710	0
1683	74025	0
1683	4524	0
1683	41518	0
1683	37041	0
1683	49586	0
1683	54067	0
1683	79285	0
1683	49205	0
1683	30905	0
1683	9660	0
1683	61885	0
1683	29118	0
1683	47805	0
1683	78401	0
1683	33218	0
1683	2116	0
1683	27721	0
1683	56140	0
1683	21197	0
1683	27598	0
1683	13262	0
1683	15565	0
1683	65363	0
1683	1236	0
1683	28884	0
1683	41174	0
1683	4310	0
1683	50904	0
1683	71771	0
1683	41316	0
1683	61797	0
1683	30949	0
1683	55143	0
1683	23147	0
1683	23406	0
1683	18801	0
1683	40563	0
1683	75638	0
1683	1912	0
1683	3582	0
1686	27856	0
1687	7395	0
1687	49351	0
1688	64566	0
1702	2151	0
1703	43545	0
1703	34415	0
1703	66708	0
1703	698	0
1703	67770	0
1703	39626	0
1703	49893	0
1703	28963	0
1703	19754	0
1703	74622	0
1703	24454	0
1703	48024	0
1703	35750	0
1703	79272	0
1703	52144	0
1703	2509	0
1703	58326	0
1703	4058	0
1706	31576	0
1706	10826	0
1711	63849	0
1711	3180	0
1719	60942	0
1725	49578	0
1725	64362	0
1725	8366	0
1725	18865	0
1725	38899	0
1725	46483	0
1725	57846	0
1727	50720	0
1727	20865	0
1727	5922	0
1727	65129	0
1727	67634	0
1727	1139	0
1727	57906	0
1727	58329	0
1727	8442	0
1727	3037	0
1727	62206	0
1735	45413	0
1737	74140	0
1750	9317	0
1753	78564	0
1753	20420	0
1753	12651	0
1753	13996	0
1753	32145	0
1753	42835	0
1753	64760	0
1755	27361	0
1755	25028	0
1755	56485	0
1755	49873	0
1755	75803	0
1755	77918	0
1760	30449	0
1761	1407	0
1761	70022	0
1761	26256	0
1761	18066	0
1761	58450	0
1761	75156	0
1761	16661	0
1761	79445	0
1761	23350	0
1761	54392	0
1761	7036	0
1761	4061	0
1761	81887	0
1769	55952	0
1769	27698	0
1776	66257	0
1785	59527	0
1785	36971	0
1785	43550	0
1791	67552	0
1791	51010	0
1791	18121	0
1791	26410	0
1791	35851	0
1791	16049	0
1799	10074	0
1799	67989	0
1799	66503	0
1806	23798	0
1806	59014	0
1807	57507	0
1807	59626	0
1807	1394	0
1814	470	0
1817	29248	0
1819	34567	0
1819	41110	0
1819	74788	0
1819	76713	0
1819	33721	0
1819	42686	0
1819	39874	0
1819	45127	0
1819	26872	0
1821	63712	0
1821	16529	0
1821	60692	0
1821	6942	0
1821	37471	0
1822	63611	0
1827	27106	0
1827	77235	0
1838	33139	0
1840	14148	0
1840	29992	0
1840	56886	0
1840	57591	0
1840	52215	0
1840	81307	0
1840	63743	0
1841	80899	0
1841	50627	0
1841	74152	0
1841	66889	0
1841	14191	0
1841	47870	0
1842	37769	0
1843	35502	0
1846	35584	0
1846	73736	0
1846	80393	0
1846	72985	0
1846	68767	0
1846	52649	0
1846	74419	0
1846	51150	0
1846	66391	0
1846	21724	0
1846	61149	0
1846	79201	0
1846	5110	0
1846	41463	0
1846	74494	0
1851	55153	0
1851	72226	0
1851	59909	0
1851	8365	0
1851	70814	0
1861	17203	0
1861	14184	0
1861	3824	0
1865	9568	0
1865	30520	0
1865	4106	0
1865	26447	0
1882	42778	0
1882	11454	0
1882	77718	0
1883	29416	0
1891	79348	0
1895	15781	0
1895	51717	0
1895	38796	0
1895	76302	0
1895	3216	0
1895	73009	0
1895	19250	0
1895	78868	0
1895	48094	0
1897	34850	0
1897	6050	0
1897	1124	0
1897	17099	0
1897	75727	0
1897	11632	0
1897	59381	0
1897	57754	0
1903	27873	0
1903	53433	0
1913	50970	0
1917	41536	0
1917	28713	0
1917	21729	0
1917	70614	0
1918	17073	0
1920	66568	0
1920	27305	0
1920	62316	0
1920	60589	0
1920	73068	0
1920	35535	0
1920	8400	0
1920	38839	0
1934	1556	0
1940	6084	0
1940	7557	0
1940	49512	0
1940	4202	0
1940	39052	0
1940	53743	0
1940	25553	0
1940	39826	0
1940	30933	0
1946	2668	0
1949	31233	0
1949	9721	0
1951	72326	0
1951	67151	0
1960	74972	0
1964	22864	0
1964	19721	0
1965	60451	0
1965	10803	0
1965	73787	0
1965	6725	0
1965	51276	0
1965	81003	0
1965	65145	0
1965	44678	0
1965	63114	0
1965	1169	0
1965	26781	0
1965	50859	0
1965	18609	0
1965	58047	0
1965	70866	0
1965	31459	0
1965	58608	0
1965	35068	0
1965	64274	0
1965	25373	0
1965	56622	0
1965	57140	0
1965	80692	0
1965	71997	0
1965	26442	0
1965	57692	0
1965	20314	0
1965	14726	0
1965	7577	0
1965	80288	0
1965	74160	0
1965	56265	0
1965	38865	0
1965	29673	0
1965	12785	0
1965	72694	0
1970	32035	0
1970	75756	0
1970	74693	0
1970	24111	0
1974	6501	0
1982	36825	0
1982	63065	0
1982	54669	0
1982	77127	0
1985	43456	0
1985	51353	0
1985	66099	0
1985	81685	0
1989	46169	0
1989	27047	0
2002	68456	0
2002	77166	0
2002	42039	0
2002	61021	0
2004	1634	0
2004	15465	0
2004	27260	0
2004	80861	0
2006	30248	0
2010	13014	0
2013	11364	0
2014	54552	0
2014	27153	0
2016	22747	0
2016	65108	0
2016	51053	0
2016	53278	0
2023	41418	0
2023	15221	0
2023	38684	0
2026	1012	0
2029	70646	0
2032	35564	0
2032	28461	0
2034	31642	0
2034	14259	0
2042	24481	0
2043	48461	0
2043	39985	0
2043	77845	0
2045	10314	0
2049	59465	0
2049	16006	0
2049	16597	0
2049	39720	0
2049	77118	0
2049	24464	0
2049	39825	0
2053	7850	0
2057	51101	0
2075	71137	0
2075	77358	0
2075	20021	0
2075	1909	0
2075	49175	0
2075	56380	0
2076	8204	0
2076	6680	0
2076	35358	0
2076	56920	0
2076	80508	0
